,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
메밀면,-0.0064614927,0.0073547927,0.00612772,-0.004905788,-0.0017612347,-0.0025206392,0.0031319037,-0.00044135423,-0.0027580482,-0.009044841,0.0064305067,-0.009615839,-0.008671319,0.0013779738,0.0029742925,-1.0312696e-05,0.00035428067,0.0025742487,0.0018125923,0.0075417906,-0.0034411512,-0.0072405315,-0.00788255,0.007926347,0.0019245426,-0.005820683,0.0063845115,0.008457326,0.007937333,-0.0068531213,-0.0051421397,-0.0020233102,-0.0066238907,0.0047411467,0.0056622843,-0.005990366,0.007198358,-0.0076575866,0.0061998935,-0.0046555316,0.0019626399,-0.0032769525,0.0033888065,0.007730894,-0.0013824786,-0.004994697,-0.008565489,0.0036393886,0.004236897,0.0067116246,-0.00429234,-0.009737383,0.0068371347,-0.0045349244,0.00441966,0.008065192,-0.0039472394,0.0016300135,-0.0036019234,-0.006630117,-0.00569152,-0.00014206131,-0.00752218,-0.0020091315,-0.0024865551,0.0066991705,0.0013697612,0.0058843163,0.0038132116,-0.0035065128,-0.0051022973,0.009679343,0.0070847734,-0.009025476,0.0052544787,0.0082198735,0.009198587,-0.008054573,-0.0020245553,0.0010923472,0.0029034705,-0.0016275839,-0.0047259536,0.006467657,0.006944947,-0.0003918355,-0.00583963,-0.0043718345,-0.005139507,0.004266929,0.0005122947,-0.002347385,-0.009098969,-0.0014915948,0.006446105,0.006325643,0.0042147846,-0.002873349,0.009065133,0.0005822814
우유,0.0011095791,0.006204786,-0.00660104,0.006545638,0.009801095,0.0036508162,0.003431477,0.0042228666,-0.0019435656,-0.008092409,0.001477438,0.00090942,-0.006806572,0.001953832,0.005453686,-0.007200392,0.002512074,0.0077716648,-0.008631281,0.003486034,-0.0085645085,-0.007956793,0.0071125715,-0.0075819665,-0.0013702773,-0.007929401,-0.007887187,-0.0071262633,0.0003783477,0.0018008729,-0.007916099,-0.008058687,-0.003155126,-0.0018248743,-0.0061716656,-0.004220492,0.0036106245,0.0030715954,0.00657169,0.0042249733,-0.0008940249,0.0027714306,0.0090467995,0.0018970098,0.0018280928,0.001112145,-0.009285935,0.005336555,0.0050445553,2.0208294e-05,0.009234875,-0.0057026013,0.0032511875,-0.007817188,-0.008933178,0.0020042488,0.0047560153,0.0061017605,-0.008717978,0.004354857,0.0023825904,0.0041438597,-0.00067655783,0.0055354466,0.007289565,-0.008378088,-0.009936144,0.0070277383,-0.00097655755,-0.00937156,-0.00409688,0.0011949511,0.008429086,-0.0016663823,-0.001021696,-0.0073575308,-0.0076584565,0.0014701622,-0.000484934,-0.007688933,0.0008561442,-0.009006252,-0.0025102308,0.0042349133,0.0011090226,0.007832782,0.0065679085,-0.0011959588,0.0049680653,0.0061343918,0.008759037,0.009086232,0.0049049878,0.004607563,0.0072079324,-0.0015667913,-0.0056614135,0.008870358,0.0011944339,-0.005073438
칼국수면,-0.0008528624,-0.0052156905,0.009125508,0.003412362,0.0042797006,0.006501951,0.008184163,-0.0047638817,-0.006343397,-0.003737945,-0.0037251606,-0.009460021,-0.0006101411,-0.008110126,0.0097701745,-0.0034048911,-0.006325353,-0.008100941,-0.0035595773,-0.009550293,0.00078898,0.0054057455,-0.0028812666,0.0076652924,-0.0018917351,-0.007281984,-0.0031357252,-0.0031343647,-0.0070897066,-0.009690925,-0.0040846434,-0.0015982209,0.00499773,-0.007611378,-0.0049829874,0.0013862433,-0.0016459639,0.0035545288,-0.0018843596,0.004322102,0.007984675,-0.0079159485,0.0037756797,0.0059542847,-0.000570722,0.0067772577,-0.005426693,-0.004584587,-0.00785516,0.009489235,-0.009409774,-0.0032487032,-0.00043562203,-0.004844273,0.009470696,-0.0068297517,-0.008026751,0.009235452,-0.008323341,0.009700811,-0.0041096774,0.0056547183,-0.00040622524,-0.0040004537,-0.007508574,-0.00627854,0.0068697412,0.0063319597,0.00016735645,0.006416701,0.0038569134,0.003821862,0.0026821238,-0.009712438,0.0092567215,-0.008205506,-0.003018767,0.0014246737,0.005243615,-0.009212036,0.0017016472,0.006365579,-0.008787554,0.009548571,-0.0052119764,0.009565196,-0.0065246006,0.006597206,0.009385532,-0.009241456,0.00030980396,-0.0077328854,0.008123593,0.009577322,-0.0060525844,0.0008367595,-0.0022669903,-0.007774162,0.0008184188,-0.009929705
명란젓,0.002627566,-0.00769429,0.0056922385,0.007581295,-0.0025494797,-0.0040227873,-0.009603003,0.004938321,0.002917881,0.008760399,0.0032955832,-0.0029122045,0.0035696325,0.008620578,0.009243337,0.007655021,-0.008559009,-0.007585526,0.0072697876,-0.0074660536,0.0032634682,0.008017533,-0.0031993925,0.0067654937,-0.008168349,0.0064758165,0.005605061,0.003341019,-0.008128233,0.009152692,0.008246454,-0.0015708358,0.0041211913,0.0063836356,-0.0017308025,0.0054844115,-0.0040121484,-0.0012915469,-0.0012194881,-0.0041851527,-0.00072121527,-0.007707913,0.0036401248,0.009064686,0.0047876257,0.006399719,-0.004735835,0.0048679383,-0.006684852,-0.00494091,0.009869528,0.0063901837,-0.00498211,-0.0060773017,0.007215176,0.0027173662,0.0066017476,-0.0067658196,-0.0009927533,-0.0009412154,-0.00022319275,0.0022129223,-0.0067380792,0.0043848474,-0.0027663896,0.008375753,-0.001030395,0.00915043,-0.0008511683,0.005225922,-0.0075917584,-0.009103199,-0.00032248726,-0.0022602142,0.009983392,0.0045339325,-0.0055443463,0.0073673506,0.0005752306,-0.009570887,0.005716424,-0.002010873,-0.009440361,0.008696918,0.0072456566,0.0085650375,0.00036576187,0.0076835356,0.005197602,-0.00693925,0.009290673,-0.003564158,-0.00974441,0.008548268,-0.0053059123,0.008411158,-0.007853489,0.009258548,-0.005915861,0.0040073553
모시조개,0.009768233,0.0042126826,-0.002122687,-0.004962599,-0.009705439,0.0041628326,0.0074497336,-0.004700011,0.005919677,0.0068388814,-0.009050235,0.002084074,-0.0068879006,-0.0043501775,0.0008492761,-0.0070438744,-0.0041658613,-0.007530027,-0.007022717,-0.0069666686,0.00993276,0.00832275,-0.000180918,-0.0026209785,0.0062153633,0.0013665715,-0.009004097,-0.007101479,0.0009989751,0.007948772,0.0032001843,0.009830451,0.006557285,0.00028740268,0.008640378,0.009004711,0.008063699,0.0093889525,-0.009401976,0.0034601262,-0.007818374,-0.0071715056,-0.008424187,0.0032051266,-9.973355e-07,-0.006364304,0.0055440096,0.007907249,0.004308113,0.007844401,-0.0042879046,-0.0064224154,0.003983898,-0.0029301702,-0.0071883253,0.0036665935,-0.003317539,-0.0051818117,0.0026289278,0.006840694,0.006391147,0.00012386747,0.008661983,0.0029339707,0.0065500196,-0.00086370594,0.0021319652,0.006190588,-0.0098383315,0.0058653643,0.0012466696,0.006105922,-0.0014176235,-0.0026970047,-0.0055710226,-0.0028317985,-0.0025677516,-0.0051349374,0.0009185638,0.00800367,0.005139182,-0.007660325,-0.007463135,-0.0028908865,0.0038879558,-0.009336556,0.006110633,0.0031253851,-0.0028126822,0.009198513,0.008094134,0.0007240477,0.0048216144,-0.009297256,-0.00879348,-0.0029555424,0.009288352,0.0032314374,0.005615303,-0.0067901043
쇠고기 갈비,0.004244654,0.000394243,-0.00090871094,-0.0032468843,0.0049649705,-0.009100075,0.005117242,0.005664798,-0.0024323857,-0.0042004953,-0.0073921587,-0.0063741268,-0.005107111,0.0031485604,-0.0047958507,-0.0011987113,-0.0089231245,-0.0035099043,-0.0007830262,-0.007943585,0.0032513393,0.009753894,0.004390236,0.0018677425,-0.004867737,-0.0011340642,0.0022439922,0.0017373741,0.008812662,-0.0009337044,0.0069941627,0.0057853553,0.0030407237,0.0073225284,-0.004943963,-0.0039574946,0.006975311,0.008612566,0.0031548513,-0.004095361,0.0076402687,0.0027224899,-0.00022880554,0.008863419,0.004306618,0.0039514434,-9.162426e-06,-0.0089243995,-0.0031200552,0.0024350178,-0.0056078015,0.0071219015,0.0074460246,-0.008948368,-0.005382278,-0.0059847534,-0.0006573653,-0.0017979312,-0.002043196,-0.002209046,0.0035696542,0.009614757,-0.0045907237,-0.008283211,0.003741573,-0.00646013,0.0066858972,0.0026641977,-0.007862444,-0.0077554975,-0.009249691,0.0023520815,0.0027388847,0.002620188,0.00017423868,0.0010435843,0.003072989,-0.0015613401,-0.008032918,-0.000622654,0.0037065744,-0.0025938987,-0.0021317697,-0.0022502996,0.007268865,-0.003040421,0.009443572,-0.0038816214,-0.009971809,-0.006550921,-0.0043728175,0.0012447893,0.005123422,0.002129345,0.0090438975,0.00090072275,0.00563388,0.00016108275,-0.002117108,0.0062181307
바지락조개,0.0020196803,0.008274525,-0.008292252,-0.008759001,-0.00054677745,-0.0019290621,-0.0023289493,-0.0005974491,-0.005059884,-0.008045542,0.008238172,-0.0033506656,-0.0028675753,-0.0016817128,-0.0012323561,-0.009200391,-0.0017979555,-0.0013456817,0.008668641,-0.007990422,-0.0047548437,-0.001864531,0.0028758214,-0.0060059316,-0.0055485177,-0.007958476,0.005505364,-0.008724617,-0.0032738533,0.00029002674,0.0014175196,-0.009945165,0.008678114,-0.002063213,0.00032865955,-0.008775265,-0.0081713,0.003744277,0.004005453,0.0029824243,0.005851963,-0.0069402293,-0.0012457743,-0.002757662,-0.0013991027,0.0044605336,0.0013603333,-0.007462595,0.0032338968,0.006269688,-0.006112686,0.0032181973,-0.004308878,0.008846876,0.0041409787,0.0020386784,-0.0010300596,-0.009132339,0.008664351,-0.0018167398,0.007360087,0.0037613136,-0.008252678,-0.00064519333,0.002737489,-0.0025685343,0.009738448,-0.004984004,-0.007183402,0.0038175543,-0.003561733,-0.006865749,0.002043289,0.00527319,-0.005485576,-0.0043737413,-0.007194983,0.0015336635,-0.004786231,0.008441119,0.0007052879,0.0018631853,-0.0033425232,0.0074125784,-0.00065714784,-0.008223331,-0.0073547643,0.00021806627,0.007741478,0.0030899723,-0.0053053848,-0.00674459,-0.009852234,0.0039407443,-0.009485686,0.0032084836,0.0016594897,-0.00081032125,-0.0099557405,0.0058644526
비엔나 소시지,-0.00010971814,-0.009933838,-0.007516911,0.008568761,0.0018966038,-0.008208295,-0.0008122943,0.005423925,-0.009340514,-0.0068720314,-0.0010452861,-0.009797106,0.0004718932,0.0019297898,0.008550673,0.00097610464,0.0012904506,0.004873405,-0.004288297,0.0072248364,0.00018557707,-0.0006795515,-0.009703108,0.000512933,0.0067689964,0.001771801,-0.008101117,-0.0033514127,-0.0060741184,0.0060154754,-0.00647672,0.005248971,-0.005254548,-0.0068360595,-0.0075845923,0.0038310685,-0.008807592,-0.0057031857,-0.00707741,-0.0043348833,-0.00402756,0.0014843534,0.0065012774,-0.0012009692,-0.005486896,0.0015554691,0.0056243935,-0.0052651805,-0.005332301,0.005176309,0.0062779076,-0.00776503,0.008233253,-0.009864166,-0.0074387956,-0.0058811144,0.001811059,5.751009e-05,0.003468987,0.007007746,0.0047793854,-0.003222007,-0.0064442866,-0.008257306,-0.0004925755,0.009736405,-0.00766428,0.003680095,0.0043766103,-0.0043297475,-0.006974533,-0.005446081,-0.005035843,-0.0070003583,0.005939595,-0.007760737,-0.0029365122,0.0043968386,0.00018847485,-0.0076929913,-0.004717717,0.0035873945,0.0025186725,-0.0019650722,-0.0007251465,0.002529665,0.0014231537,-0.0026316931,0.0053495564,-0.0076692086,0.0064002774,-0.01000651,-0.0022574237,0.0066884593,-0.003598489,0.0065449052,0.0054237344,-0.0074070944,-0.00024429132,-0.0045030694
다진쇠고기,-0.008075482,-0.00086715363,0.0064079156,0.0087134065,-0.005019751,-0.0027287158,-0.006039925,0.0012030272,0.0026866249,-0.009860937,0.0023959936,-0.008805914,0.00038451928,0.00475155,-0.005241693,0.00024014407,-0.0022096229,-0.008730302,-0.0024145364,0.004434278,-0.00855654,-0.0059426026,-0.00050448795,0.008026652,0.001378064,0.009743776,-0.0077118333,0.008986212,-0.00476177,-0.0063745733,-0.007846613,0.0018244127,-0.0027437583,0.0075606424,-0.00050884765,0.002576454,0.005961578,-0.008651891,-0.002074614,-0.004819398,-0.008694709,0.00340972,0.0024049392,-0.0023990879,-0.0019113382,-0.0067532766,-0.0032482992,0.0012793893,0.007773838,0.0071088094,-0.0036072023,0.0035945878,-0.0025607564,-0.004763488,-0.0036363108,-0.006136548,0.0035267936,-0.007809433,-0.0075269886,-0.0045098187,0.007398564,0.0018046765,0.0054826373,0.008205181,-0.0062830597,-0.0046179933,0.0077026566,0.0049503734,0.004623615,0.009050051,0.0087942425,-0.0026492241,0.0010890904,0.0055183,0.008934299,0.009909856,-0.008255289,-0.005138013,0.004944072,0.0009603238,0.00014551211,0.0074806386,0.00635856,-0.0072357496,-0.0026158406,-0.008475244,0.007046828,0.002793732,-0.0021884788,0.001882375,0.0076901256,0.008134422,0.0061701774,0.0031601328,0.0015868684,0.008169378,0.0012756606,0.00041661857,-0.009564829,0.0025003422
크림치즈,-0.0084584085,0.0064659393,-0.0057889996,-0.001749748,0.00097571133,-0.0018810487,-0.0091232415,0.0039836857,-0.006571071,-0.008791465,0.0039116726,-0.0007597363,0.006510582,-0.007014059,0.0007800031,-0.0006863701,0.0057431636,-0.009730659,0.005930355,-0.0089796325,-0.0077836933,0.0007277668,-0.0026636957,-0.0038921558,-0.0053031812,0.004110781,-0.009324772,0.0011857295,0.004207884,-0.0002808547,-0.00049731135,0.0071674027,-0.009568313,-0.009012912,0.0044411705,0.008716597,-0.0077953767,-0.008309468,-0.0006421447,-0.009035908,0.0021205782,0.009235348,-0.006115714,-0.006756551,0.008912509,-0.0007598078,-0.0037440455,-0.002710942,-0.008751236,-0.0046275486,-0.004152931,0.0002486384,0.00069055316,0.0076253996,0.006827029,-0.001513685,-0.0099773165,0.0025944256,-0.0061124684,0.009107871,0.003804723,-0.0010059155,0.006605178,-0.0034930361,-0.0036861014,-0.00033020615,0.008414149,0.005936984,0.0015718043,0.0037699973,-0.0029827296,0.009259501,-0.007131692,-0.0032376682,-0.0053001177,0.008723732,-0.0031250536,-0.0023866785,0.007148211,-0.009705806,-0.0029008472,0.0028879035,-0.0062631345,0.008761252,0.0011675155,-0.005229591,0.0049298774,0.007981528,0.00092825294,0.0068175136,-0.006826265,-0.003618877,0.009936986,0.0056760465,0.0015955901,-0.0034937453,0.0044165375,0.002532475,0.00835822,-1.5807152e-06
채끝살,0.008586333,-0.0058470103,-0.0076200194,-0.0013915978,0.0029763065,-0.0020032774,0.00588306,-0.008387902,-0.009009511,0.0075695384,0.006351764,-0.0040732487,-0.004013719,-0.003572839,-3.31144e-05,0.009050772,0.0009463244,-0.0020457336,-0.003408554,-0.0020854801,-0.009197543,0.0068290653,-0.009034795,-0.003086155,-0.0071437326,0.009076667,0.0057773883,-0.00048712073,0.003915682,-0.002465225,0.0097883465,-0.0036169535,0.004864356,-0.0037954403,0.009570214,0.009528704,0.006235662,-0.00023500338,-0.0017109524,-0.008649757,0.009338218,-0.008455899,-0.006539042,0.005583733,-0.0022826528,0.007962952,-0.007873359,0.009199135,0.0022522237,-0.008563509,0.0039559477,-0.004955414,0.0063694525,0.006590453,-0.0087688435,0.0064503644,0.0052572354,0.0064846464,-0.007055127,-0.0065614567,-0.00885868,0.005269165,-0.0040170024,0.0048006102,0.0047693737,0.008115105,0.0022380166,-0.0010701147,0.0014452493,0.0029884344,-0.008774009,-0.005962715,-0.0009466194,0.0048991493,-0.00014424033,-0.009667695,-0.0006187744,0.007157135,0.0063203946,0.0034931193,-0.0045898193,-0.0037279392,-0.0020999408,-0.0060113682,-0.008592395,-0.0005681677,0.0018141078,0.004837302,0.0036222956,0.00857394,-0.006754456,0.009294306,-0.0033324065,0.0008089959,-0.0042518373,-0.004052396,-0.001481208,-0.0075210487,0.00896776,0.0045491057
꼬막,-0.0022590507,0.0019135146,0.007812958,-0.005617245,0.0038120318,0.000703001,0.0029002724,-0.0021388792,-0.009873773,0.0058846856,-0.001424395,-0.00831694,0.0007114091,-0.006171629,0.007680476,-0.0063978764,-0.0016495766,-0.00039420728,-0.004290446,-0.0034270405,0.007348787,0.0018474826,-0.009378862,-0.00027817435,-0.0095332395,-0.0031646492,0.0049610217,0.0037002163,-0.005738564,0.0014566426,0.005813973,-0.007501427,-0.0033781496,-0.0024586753,-0.008895292,0.002099962,0.006508678,0.0024415615,0.0023730134,-0.000805464,-0.0008093634,-0.0062648333,-0.0004970757,0.0065997024,0.0029672608,0.0005451198,0.007829965,0.0028002274,-0.0074195024,0.0073112734,0.009550955,-0.009081289,0.007231589,-0.007595164,-0.00035931522,0.0046117185,-0.0057418086,-0.007952833,-0.0072914665,-0.009891857,-0.0066696582,0.009553905,0.0029288393,-0.009063731,0.008501989,0.007215077,0.007863098,0.009611616,-0.0086760735,-0.0021946037,0.0020973848,0.0024135835,0.0048337877,-0.0077284733,0.004807907,0.009935536,-0.008957904,0.007893405,0.003207538,-0.00416028,-0.0015419212,-0.008511617,-0.0074822926,0.0055171694,-0.0031354958,0.009991883,-0.008015979,-0.007045518,0.0061422456,0.007878881,0.003685258,0.007235136,0.0064911186,-0.0057775723,0.008698277,-0.0063346797,-0.0028724358,-0.0059826258,0.0060911244,-0.004384386
스파게티,0.0030793685,-0.0015779523,-0.0012005151,-0.0058386168,-0.0057528745,-0.003611785,0.00030995137,0.0014929074,-0.0033152213,0.0019219951,-0.0056724674,0.009971498,-0.00083554,-0.0069504757,-0.0018403638,0.007942165,-0.0011211444,-0.005149335,-0.008056647,-0.005877557,-0.0032009848,0.0077307615,-0.0072193374,0.0014203523,-9.1396876e-05,0.0039380956,-0.007985193,0.007956508,-0.0028079078,0.005292282,-0.009516098,0.0050633075,-0.008232485,-0.0032597396,-0.001191771,-0.003617898,-0.0007130657,2.9294233e-05,0.0045099137,-0.0022617052,-0.0040177736,-0.0061739846,0.008334463,0.004593017,0.009118711,0.005477157,-0.0046283198,0.008281366,-0.0069494634,0.0030533907,-0.0033414643,0.0002709972,0.0037655665,-0.002827416,-0.0044086888,-0.0019499611,0.00053631293,0.00644675,-0.0058620186,0.004659797,-0.0037196,-0.007960859,-0.0056174775,0.0018370586,0.008759377,0.007874325,0.009192149,0.006902603,-0.002977725,-0.002387123,0.008801981,0.006506996,0.006025885,0.0069100154,0.0016638403,0.0023996015,-0.00821215,0.007543555,0.009410085,-0.0070742597,0.0011749364,0.008730993,0.0036196227,0.0070034754,0.0076184906,-0.0019037615,0.008852482,0.005986698,-0.00188505,8.6396976e-05,0.009711338,0.005837484,-0.006701102,-0.0034922068,-0.00347192,0.003134363,0.0010724494,-0.008611689,0.00217947,0.009604658
소분한 소불고기,0.0023373642,0.0043136547,0.00198446,0.008118995,0.008899806,0.0031369545,-0.0024375287,0.0036185503,-0.00772941,0.007998484,-0.004018433,0.009917193,-0.009609903,-0.0025771407,0.008901198,-0.004106003,-0.0019777212,0.005036908,0.009296972,-0.0003872404,-0.006797287,0.010007551,-0.009521367,0.0012442599,0.0055290633,-0.007829183,-0.0056494274,-0.00914805,-9.760977e-05,0.0049949884,-0.008232289,-0.0030983426,0.008399855,-0.0044658794,0.0031736412,0.003536928,-0.0035828643,-0.005168677,0.008321441,-0.0025557776,0.008962534,-0.0024268117,0.003066052,0.005606975,0.00056857325,0.004378645,-0.0059553487,0.008390451,-0.0016254685,-0.0044119246,0.005112361,0.009915868,-0.0056524854,0.00082094735,0.0043233363,-0.0027438356,0.0006653836,0.008805781,0.0077393255,-0.0064755925,-0.0032188045,0.009208926,-0.0003094692,-0.009592672,-0.00075214263,-0.00679553,0.0009327458,0.0008450098,-0.0044225785,-0.0045445743,0.008776141,0.0045977496,0.0026029043,0.0018750996,0.008233704,-0.004970079,0.006117917,-0.000983607,-0.007710244,-0.009689406,-0.0016879517,0.00811188,0.002177534,-0.008966751,0.0012281724,-0.0036390207,-0.0040692845,0.008152808,0.00585039,0.00036966437,0.0024598357,0.00089803286,-0.009943144,0.0029905387,0.0072004828,0.004007946,0.0024714654,-0.003549802,0.002331101,-0.007647363
위스키,0.004194874,0.0024267412,-0.0004116889,-0.00062710984,0.0026379526,0.002155755,0.0014956911,0.009166394,0.0035589382,0.0013637493,-0.0029087174,-0.0060591265,-0.009319062,-0.0032526478,0.0043819635,0.0075665223,0.0006309677,-0.004802389,0.0036067597,-0.003940233,-0.00073319953,0.00885509,0.008198083,-0.00040899572,-0.005976821,0.003696784,0.009784559,0.008661273,-0.0019706937,0.0071284305,0.009309448,-0.0095661655,0.008888376,5.51463e-06,-0.005194511,0.0037117836,0.008978056,-0.007253531,0.0068598217,-0.006475467,-0.0077868653,0.005507552,-0.004603321,0.0047491887,0.0073923105,0.009641244,0.0057355165,-0.00888588,0.003253053,-0.0089775035,-0.0003498687,0.009794283,-0.005106124,0.004123551,-0.0057402253,-0.008051332,0.008022332,0.0032155167,0.007349698,0.0029140867,0.0011567642,0.0036979862,-0.008429766,0.0066050477,-0.004494361,0.0046266676,-0.0054457956,0.0010350225,0.0040120683,-0.0024099993,-0.0075338264,-0.006025564,-0.009910209,0.009715451,-0.004382815,-0.0010092206,-0.009026989,-0.0045650457,-0.004956552,0.003020007,0.005629448,0.003481521,0.009837084,0.0019113655,0.00985402,0.0075636073,0.0027576392,0.0021794562,-0.007498872,-0.0023586429,0.005681099,-0.008130981,0.0022598603,-0.0076019075,0.009673701,-0.00010220392,0.0009066784,-0.0048029018,0.0060905498,-0.0071347007
쇠고기 불고기용,-0.007434741,0.00665385,-0.003360403,-0.00089387887,0.005373483,0.0045147114,0.0062397523,0.007083521,0.0056077586,-0.008946514,0.005131141,0.009121809,-0.0039962386,0.0010985538,-0.0032426547,-0.0034356548,0.008659359,-0.0002843468,0.0033919073,-0.0055492553,0.0057852375,-0.0033670482,-0.0049646012,0.0021809593,0.009689658,-0.006129086,0.0035213828,-0.0010364262,-0.0072366376,-0.004340639,-0.008240347,0.005570213,-0.0027310706,-0.0052000647,0.0009994258,0.004646046,0.009522022,-0.009742944,-0.00029550915,-0.001277865,-0.002700255,-0.00053760665,0.008112829,-0.0018809771,0.009335961,0.00035491065,-0.0010657624,0.006910358,0.006962756,0.00046346654,-0.0002886688,0.0063369465,-0.0038541476,0.0045791334,-0.00012667329,-0.006055389,0.0064493413,-0.004036959,0.0022138557,-0.0068771765,0.0026867,0.005582591,0.0050939554,-0.008094414,-0.0059648426,0.007152514,0.003116141,0.0011261026,-0.006241972,-0.0013654301,-0.009253496,0.0012984475,-0.0045471163,0.0007691563,0.004521998,0.0024205658,-0.0071350555,0.0008698155,-0.0067767487,-0.0038675207,0.0019030637,0.007970541,-0.00653329,0.0023476325,0.008151037,0.009904741,0.006129535,-0.0073827594,0.0038887502,0.008839805,0.004182851,0.0025478075,-0.0016069971,0.0035939678,0.004203624,0.008863848,-0.0038350185,-0.008776544,0.0065164706,-0.0062544653
